ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_2,505,103,72,19,20,1900,C_2,-1,10,-4.61853E-13,2710,43.82201434,High,3/9/2022 09:47:59,799,0,1,One
1,T_2,506,106,73,22,20,1900,C_2,-1,0,0,0,12.83232404,NotFound,3/9/2022 09:47:59,799,0,1,One
0,T_3,107,234,21,-12,20,1900,C_3,-1,10,-100,1810,52.94963256,High,3/9/2022 09:47:59,799,0,1,One
1,T_3,109,269,23,23,20,1900,C_3,-1,0,0,10,4,High,3/9/2022 09:47:59,799,0,1,One
0,T_4,303,291,43,46,20,1900,C_4,-1,31.6227766,-130.9858295,1810,81.78399007,High,3/9/2022 09:47:59,799,0,1,One
1,T_4,198,265,-62,20,20,1900,C_4,-1,10,-182.8427125,1360,52.00558873,High,3/9/2022 09:47:59,799,0,1,One
0,T_5,506,234,0,0,20,1900,None,-1,0,0,0,0,Indiscernible,3/9/2022 09:47:59,800,0,0,None
1,T_5,519,254,0,0,20,1900,None,-1,0,0,0,0,Indiscernible,3/9/2022 09:47:59,800,0,0,None
0,T_0,58,123,-28,34,21,2000,C_0,315,100,78.04555427,3160,91.07616038,High,3/9/2022 09:47:59,807,0,1,One
1,T_0,15,78,-71,-11,21,2000,C_0,-1,10,-216.227766,725.6505118,24.64098632,High,3/9/2022 09:47:59,807,0,1,One
0,T_1,320,101,61,13,21,2000,C_1,0,0,0,10,6,High,3/9/2022 09:47:59,807,0,1,One
1,T_1,323,130,64,42,21,2000,C_1,243.4349488,22.36067977,223.6067977,2444.349488,27.96403675,High,3/9/2022 09:47:59,807,0,1,One
0,T_2,505,102,72,18,21,2000,C_2,90,10,4.61853E-13,910,44.82201434,High,3/9/2022 09:47:59,807,0,1,One
1,T_2,506,106,73,22,21,2000,C_2,-1,0,0,0,12.83232404,NotFound,3/9/2022 09:47:59,807,0,1,One
0,T_3,107,234,21,-12,21,2000,C_3,0,0,-100,10,52.94963256,High,3/9/2022 09:47:59,807,0,1,One
1,T_3,109,269,23,23,21,2000,C_3,0,0,0,10,4,High,3/9/2022 09:47:59,807,0,1,One
0,T_4,299,293,39,48,21,2000,C_4,180,44.72135955,130.9858295,1810,86.25612602,High,3/9/2022 09:47:59,807,0,1,One
1,T_4,198,263,-62,18,21,2000,C_4,90,20,100,910,54.00558873,High,3/9/2022 09:47:59,807,0,1,One
0,T_5,506,234,0,0,21,2000,None,-1,0,0,0,0,Indiscernible,3/9/2022 09:47:59,807,0,0,None
1,T_5,519,254,0,0,21,2000,None,-1,0,0,0,0,Indiscernible,3/9/2022 09:47:59,807,0,0,None
0,T_0,63,128,-23,39,22,2100,C_0,-1,70.71067812,-292.8932188,3160,98.14722819,High,3/9/2022 09:47:59,815,0,1,One
1,T_0,15,80,-71,-9,22,2100,C_0,270,20,100,2710,26.64098632,High,3/9/2022 09:47:59,815,0,1,One
0,T_1,320,101,61,13,22,2100,C_1,-1,0,0,10,6,High,3/9/2022 09:47:59,815,0,1,One
1,T_1,320,132,61,44,22,2100,C_1,-1,36.05551275,136.9483298,2444.349488,31.56958802,High,3/9/2022 09:47:59,815,0,1,One
0,T_2,504,108,71,24,22,2100,C_2,-1,60.8276253,508.276253,910,50.90477687,High,3/9/2022 09:47:59,815,0,1,One
1,T_2,506,96,73,12,22,2100,C_2,90,100,1000,910,22.83232404,High,3/9/2022 09:47:59,815,0,1,One
0,T_3,107,233,21,-13,22,2100,C_3,-1,10,100,10,53.94963256,High,3/9/2022 09:47:59,815,0,1,One
1,T_3,108,269,22,23,22,2100,C_3,-1,10,100,10,5,High,3/9/2022 09:47:59,815,0,1,One
0,T_4,297,294,37,49,22,2100,C_4,-1,22.36067977,-223.6067977,1810,88.492194,High,3/9/2022 09:47:59,815,0,1,One
1,T_4,199,260,-61,15,22,2100,C_4,-1,31.6227766,116.227766,910,57.16786639,High,3/9/2022 09:47:59,816,0,1,One
0,T_5,502,232,64,-11,22,2100,C_5,180,44.72135955,447.2135955,1810,4.472135955,High,3/9/2022 09:47:59,816,0,1,One
1,T_5,505,245,67,2,22,2100,C_5,180,166.4331698,1664.331698,1810,16.64331698,High,3/9/2022 09:47:59,816,0,1,One
0,T_0,66,133,-20,44,23,2200,C_0,315,58.30951895,-124.0115917,3160,103.9781801,High,3/9/2022 09:47:59,823,0,1,One
1,T_0,15,80,-71,-9,23,2200,C_0,-1,0,-200,2710,26.64098632,High,3/9/2022 09:47:59,823,0,1,One
0,T_1,320,101,61,13,23,2200,C_1,0,0,0,10,6,High,3/9/2022 09:47:59,823,0,1,One
1,T_1,318,134,59,46,23,2200,C_1,225,28.28427125,-77.71241507,2260,34.39801515,High,3/9/2022 09:47:59,823,0,1,One
0,T_2,505,102,72,18,23,2200,C_2,80.53767779,60.8276253,0,815.3767779,56.9875394,High,3/9/2022 09:47:59,823,0,1,One
1,T_2,506,96,73,12,23,2200,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,823,0,1,One
0,T_3,108,228,22,-18,23,2200,C_3,78.69006753,50.99019514,409.9019514,796.9006753,59.04865208,High,3/9/2022 09:47:59,823,0,1,One
1,T_3,108,268,22,22,23,2200,C_3,90,10,0,910,6,High,3/9/2022 09:47:59,823,0,1,One
0,T_4,295,294,35,49,23,2200,C_4,180,20,-23.60679775,1810,90.492194,High,3/9/2022 09:47:59,823,0,1,One
1,T_4,198,259,-62,14,23,2200,C_4,135,14.14213562,-174.8064098,1360,58.58207995,High,3/9/2022 09:47:59,823,0,1,One
0,T_5,502,232,64,-11,23,2200,C_5,180,0,0,0,4.472135955,NotFound,3/9/2022 09:47:59,823,0,1,One
1,T_5,505,245,67,2,23,2200,C_5,180,0,0,0,16.64331698,NotFound,3/9/2022 09:47:59,823,0,1,One
0,T_0,69,137,-17,48,24,2300,C_0,-1,50,-83.09518948,3160,108.9781801,High,3/9/2022 09:47:59,832,0,1,One
1,T_0,15,79,-71,-10,24,2300,C_0,90,10,100,910,27.64098632,High,3/9/2022 09:47:59,832,0,1,One
0,T_1,320,101,61,13,24,2300,C_1,-1,0,0,10,6,High,3/9/2022 09:47:59,832,0,1,One
1,T_1,316,136,57,48,24,2300,C_1,-1,28.28427125,-1.27898E-12,2260,37.22644227,High,3/9/2022 09:47:59,832,0,1,One
0,T_2,505,102,72,18,24,2300,C_2,-1,0,-608.276253,815.3767779,56.9875394,High,3/9/2022 09:47:59,832,0,1,One
1,T_2,506,96,73,12,24,2300,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,832,0,1,One
0,T_3,104,226,18,-20,24,2300,C_3,-1,44.72135955,-62.68835586,796.9006753,63.52078803,High,3/9/2022 09:47:59,832,0,1,One
1,T_3,108,268,22,22,24,2300,C_3,-1,0,-100,910,6,High,3/9/2022 09:47:59,832,0,1,One
0,T_4,290,296,30,51,24,2300,C_4,-1,53.85164807,338.5164807,1810,95.87735881,High,3/9/2022 09:47:59,832,0,1,One
1,T_4,198,258,-62,13,24,2300,C_4,-1,10,-41.42135624,1360,59.58207995,High,3/9/2022 09:47:59,832,0,1,One
0,T_5,502,232,64,-11,24,2300,C_5,180,0,0,0,4.472135955,NotFound,3/9/2022 09:47:59,832,0,1,One
1,T_5,505,245,67,2,24,2300,C_5,180,0,0,0,16.64331698,Indiscernible,3/9/2022 09:47:59,832,0,1,One
0,T_0,73,142,-13,53,25,2400,C_0,315,64.03124237,140.3124237,3160,115.3813043,High,3/9/2022 09:47:59,839,0,1,One
1,T_0,17,75,-69,-14,25,2400,C_0,-1,44.72135955,347.2135955,910,32.11312228,High,3/9/2022 09:47:59,839,0,1,One
0,T_1,321,101,62,13,25,2400,C_1,0,10,100,10,7,High,3/9/2022 09:47:59,839,0,1,One
1,T_1,313,138,54,50,25,2400,C_1,180,36.05551275,77.71241507,1810,40.83199355,High,3/9/2022 09:47:59,839,0,1,One
0,T_2,505,102,72,18,25,2400,C_2,0,0,0,10,56.9875394,High,3/9/2022 09:47:59,839,0,1,One
1,T_2,506,96,73,12,25,2400,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,839,0,1,One
0,T_3,100,224,14,-22,25,2400,C_3,180,44.72135955,2.06057E-12,1810,67.99292399,High,3/9/2022 09:47:59,839,0,1,One
1,T_3,108,268,22,22,25,2400,C_3,0,0,0,10,6,High,3/9/2022 09:47:59,839,0,1,One
0,T_4,288,297,28,52,25,2400,C_4,180,22.36067977,-314.909683,1810,98.11342678,High,3/9/2022 09:47:59,839,0,1,One
1,T_4,197,258,-63,13,25,2400,C_4,180,10,4.44089E-13,1810,60.58207995,High,3/9/2022 09:47:59,839,0,1,One
0,T_5,502,232,64,-11,25,2400,C_5,180,0,0,0,4.472135955,NotFound,3/9/2022 09:47:59,839,0,1,One
1,T_5,505,245,67,2,25,2400,C_5,180,0,0,0,16.64331698,Indiscernible,3/9/2022 09:47:59,839,0,1,One
0,T_0,78,143,-8,54,26,2500,C_0,-1,50.99019514,-130.4104724,3160,120.4803238,High,3/9/2022 09:47:59,847,0,1,One
1,T_0,18,73,-68,-16,26,2500,C_0,63.43494882,22.36067977,-223.6067977,644.3494882,34.34919026,High,3/9/2022 09:47:59,847,0,1,One
0,T_1,321,101,62,13,26,2500,C_1,-1,0,-100,10,7,High,3/9/2022 09:47:59,847,0,1,One
1,T_1,312,140,53,52,26,2500,C_1,-1,22.36067977,-136.9483298,1810,43.06806153,High,3/9/2022 09:47:59,847,0,1,One
0,T_2,505,102,72,18,26,2500,C_2,-1,0,0,10,56.9875394,High,3/9/2022 09:47:59,848,0,1,One
1,T_2,506,96,73,12,26,2500,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,848,0,1,One
0,T_3,97,225,11,-21,26,2500,C_3,-1,31.6227766,-130.9858295,1810,71.15520165,High,3/9/2022 09:47:59,848,0,1,One
1,T_3,108,268,22,22,26,2500,C_3,-1,0,0,10,6,High,3/9/2022 09:47:59,848,0,1,One
0,T_4,282,298,22,53,26,2500,C_4,-1,60.8276253,384.6694553,1810,104.1961893,High,3/9/2022 09:47:59,848,0,1,One
1,T_4,197,258,-63,13,26,2500,C_4,-1,0,-100,1810,60.58207995,High,3/9/2022 09:47:59,848,0,1,One
0,T_5,502,232,64,-11,26,2500,C_5,180,0,0,0,4.472135955,NotFound,3/9/2022 09:47:59,848,0,1,One
1,T_5,505,245,67,2,26,2500,C_5,180,0,0,0,16.64331698,Indiscernible,3/9/2022 09:47:59,848,0,1,One
0,T_0,82,144,-4,55,27,2600,C_0,0,41.23105626,-97.5913888,10,124.6034295,High,3/9/2022 09:47:59,855,0,1,One
1,T_0,20,69,-66,-20,27,2600,C_0,-1,44.72135955,223.6067977,644.3494882,38.82132621,High,3/9/2022 09:47:59,855,0,1,One
0,T_1,321,101,62,13,27,2600,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,855,0,1,One
1,T_1,312,140,53,52,27,2600,C_1,-1,0,0,0,43.06806153,Indiscernible,3/9/2022 09:47:59,855,0,1,One
0,T_2,503,101,70,17,27,2600,C_2,180,22.36067977,223.6067977,1810,59.22360738,High,3/9/2022 09:47:59,855,0,1,One
1,T_2,506,96,73,12,27,2600,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,855,0,1,One
0,T_3,97,225,11,-21,27,2600,C_3,0,0,-316.227766,10,71.15520165,High,3/9/2022 09:47:59,855,0,1,One
1,T_3,109,268,23,22,27,2600,C_3,0,10,100,10,7,High,3/9/2022 09:47:59,855,0,1,One
0,T_4,276,299,16,54,27,2600,C_4,180,60.8276253,-2.77112E-12,1810,110.2789518,High,3/9/2022 09:47:59,855,0,1,One
1,T_4,196,258,-64,13,27,2600,C_4,180,10,100,1810,61.58207995,High,3/9/2022 09:47:59,855,0,1,One
0,T_5,506,236,68,-7,27,2600,C_5,-1,56.56854249,565.6854249,1810,10.1289902,High,3/9/2022 09:47:59,855,0,1,One
1,T_5,504,249,66,6,27,2600,C_5,-1,41.23105626,412.3105626,1810,20.7664226,High,3/9/2022 09:47:59,855,0,1,One
0,T_0,85,144,-1,55,28,2700,C_0,-1,30,-112.3105626,10,127.6034295,High,3/9/2022 09:47:59,862,0,1,One
1,T_0,20,69,-66,-20,28,2700,C_0,0,0,-447.2135955,10,38.82132621,High,3/9/2022 09:47:59,862,0,1,One
0,T_1,321,101,62,13,28,2700,C_1,-1,0,0,10,7,High,3/9/2022 09:47:59,862,0,1,One
1,T_1,309,142,50,54,28,2700,C_1,180,36.05551275,360.5551275,1810,46.6736128,High,3/9/2022 09:47:59,862,0,1,One
0,T_2,503,100,70,16,28,2700,C_2,-1,10,-123.6067977,1810,60.22360738,High,3/9/2022 09:47:59,862,0,1,One
1,T_2,506,96,73,12,28,2700,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,862,0,1,One
0,T_3,97,226,11,-20,28,2700,C_3,-1,10,100,10,72.15520165,High,3/9/2022 09:47:59,863,0,1,One
1,T_3,109,268,23,22,28,2700,C_3,-1,0,-100,10,7,High,3/9/2022 09:47:59,863,0,1,One
0,T_4,272,300,12,55,28,2700,C_4,-1,41.23105626,-195.9656905,1810,114.4020575,High,3/9/2022 09:47:59,863,0,1,One
1,T_4,196,258,-64,13,28,2700,C_4,-1,0,-100,1810,61.58207995,High,3/9/2022 09:47:59,863,0,1,One
0,T_5,506,236,68,-7,28,2700,C_5,-1,0,0,0,10.1289902,Indiscernible,3/9/2022 09:47:59,863,0,1,One
1,T_5,504,249,66,6,28,2700,C_5,-1,0,0,0,20.7664226,Indiscernible,3/9/2022 09:47:59,863,0,1,One
0,T_0,88,145,2,56,29,2800,C_0,0,31.6227766,16.22776602,10,130.7657071,High,3/9/2022 09:47:59,869,0,1,One
1,T_0,20,69,-66,-20,29,2800,C_0,-1,0,0,10,38.82132621,High,3/9/2022 09:47:59,869,0,1,One
0,T_1,321,101,62,13,29,2800,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,869,0,1,One
1,T_1,305,143,46,55,29,2800,C_1,-1,41.23105626,51.75543502,1810,50.79671843,High,3/9/2022 09:47:59,869,0,1,One
0,T_2,504,99,71,15,29,2800,C_2,45,14.14213562,41.42135624,460,61.63782094,High,3/9/2022 09:47:59,869,0,1,One
1,T_2,506,96,73,12,29,2800,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,869,0,1,One
0,T_3,94,233,8,-13,29,2800,C_3,243.4349488,76.15773106,661.5773106,2444.349488,79.77097475,High,3/9/2022 09:47:59,869,0,1,One
1,T_3,109,268,23,22,29,2800,C_3,0,0,0,10,7,High,3/9/2022 09:47:59,869,0,1,One
0,T_4,268,300,8,55,29,2800,C_4,180,40,-12.31056256,1810,118.4020575,High,3/9/2022 09:47:59,869,0,1,One
1,T_4,196,258,-64,13,29,2800,C_4,0,0,0,10,61.58207995,High,3/9/2022 09:47:59,869,0,1,One
0,T_5,506,236,68,-7,29,2800,C_5,-1,0,0,0,10.1289902,Indiscernible,3/9/2022 09:47:59,869,0,1,One
1,T_5,504,249,66,6,29,2800,C_5,-1,0,0,0,20.7664226,Indiscernible,3/9/2022 09:47:59,869,0,1,One
0,T_0,88,145,2,56,30,2900,C_0,-1,0,-316.227766,10,130.7657071,High,3/9/2022 09:47:59,877,0,1,One
1,T_0,24,66,-62,-23,30,2900,C_0,0,50,500,10,43.82132621,High,3/9/2022 09:47:59,878,0,1,One
0,T_1,321,101,62,13,30,2900,C_1,-1,0,0,10,7,High,3/9/2022 09:47:59,878,0,1,One
1,T_1,303,145,44,57,30,2900,C_1,225,28.28427125,-129.4678501,2260,53.62514555,High,3/9/2022 09:47:59,878,0,1,One
0,T_2,504,98,71,14,30,2900,C_2,-1,10,-41.42135624,460,62.63782094,High,3/9/2022 09:47:59,878,0,1,One
1,T_2,506,96,73,12,30,2900,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,878,0,1,One
0,T_3,88,236,2,-10,30,2900,C_3,-1,67.08203932,-90.75691734,2444.349488,86.47917869,High,3/9/2022 09:47:59,878,0,1,One
1,T_3,109,268,23,22,30,2900,C_3,-1,0,0,10,7,High,3/9/2022 09:47:59,878,0,1,One
0,T_4,263,299,3,54,30,2900,C_4,-1,50.99019514,109.9019514,1810,123.501077,High,3/9/2022 09:47:59,878,0,1,One
1,T_4,196,258,-64,13,30,2900,C_4,-1,0,0,10,61.58207995,High,3/9/2022 09:47:59,878,0,1,One
0,T_5,506,236,68,-7,30,2900,C_5,-1,0,0,0,10.1289902,Indiscernible,3/9/2022 09:47:59,878,0,1,One
1,T_5,504,249,66,6,30,2900,C_5,-1,0,0,0,20.7664226,Indiscernible,3/9/2022 09:47:59,878,0,1,One
0,T_0,88,145,2,56,31,3000,C_0,0,0,0,10,130.7657071,High,3/9/2022 09:47:59,885,0,1,One
1,T_0,28,62,-58,-27,31,3000,C_0,-1,56.56854249,65.68542495,10,49.47818046,High,3/9/2022 09:47:59,885,0,1,One
0,T_1,321,101,62,13,31,3000,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,885,0,1,One
1,T_1,300,146,41,58,31,3000,C_1,-1,31.6227766,33.38505354,2260,56.78742321,High,3/9/2022 09:47:59,885,0,1,One
0,T_2,505,97,72,13,31,3000,C_2,45,14.14213562,41.42135624,460,64.05203451,High,3/9/2022 09:47:59,885,0,1,One
1,T_2,506,96,73,12,31,3000,C_2,90,0,0,0,22.83232404,NotFound,3/9/2022 09:47:59,885,0,1,One
0,T_3,85,239,-1,-7,31,3000,C_3,225,42.42640687,-246.5563245,2260,90.72181937,High,3/9/2022 09:47:59,885,0,1,One
1,T_3,109,268,23,22,31,3000,C_3,0,0,0,10,7,High,3/9/2022 09:47:59,885,0,1,One
0,T_4,260,300,0,55,31,3000,C_4,180,31.6227766,-193.6741853,1810,126.6633546,High,3/9/2022 09:47:59,885,0,1,One
1,T_4,196,257,-64,12,31,3000,C_4,90,10,100,910,62.58207995,High,3/9/2022 09:47:59,885,0,1,One
0,T_5,506,236,68,-7,31,3000,C_5,-1,0,0,0,10.1289902,Indiscernible,3/9/2022 09:47:59,885,0,1,One
1,T_5,522,255,84,12,31,3000,None,0,189.7366596,1897.366596,10,39.74008856,High,3/9/2022 09:47:59,885,0,1,One
0,T_0,88,145,2,56,32,3100,C_0,-1,0,0,10,130.7657071,High,3/9/2022 09:47:59,894,0,1,One
1,T_0,32,59,-54,-30,32,3100,C_0,0,50,-65.68542495,10,54.47818046,High,3/9/2022 09:47:59,894,0,1,One
0,T_1,321,101,62,13,32,3100,C_1,-1,0,0,10,7,High,3/9/2022 09:47:59,894,0,1,One
1,T_1,299,147,40,59,32,3100,C_1,225,14.14213562,-174.8064098,2260,58.20163677,High,3/9/2022 09:47:59,894,0,1,One
0,T_2,507,102,74,18,32,3100,C_2,-1,53.85164807,397.0951245,460,69.43719931,High,3/9/2022 09:47:59,894,0,1,One
1,T_2,503,91,70,7,32,3100,C_2,-1,58.30951895,583.0951895,910,28.66327593,High,3/9/2022 09:47:59,894,0,1,One
0,T_3,84,240,-2,-6,32,3100,C_3,-1,14.14213562,-282.8427125,2260,92.13603294,High,3/9/2022 09:47:59,894,0,1,One
1,T_3,109,268,23,22,32,3100,C_3,-1,0,0,10,7,High,3/9/2022 09:47:59,894,0,1,One
0,T_4,257,300,-3,55,32,3100,C_4,-1,30,-16.22776602,1810,129.6633546,High,3/9/2022 09:47:59,894,0,1,One
1,T_4,196,257,-64,12,32,3100,C_4,-1,0,-100,910,62.58207995,High,3/9/2022 09:47:59,894,0,1,One
0,T_5,506,236,68,-7,32,3100,C_5,-1,0,0,0,10.1289902,Indiscernible,3/9/2022 09:47:59,894,0,1,One
1,T_5,522,255,84,12,32,3100,None,-1,0,-1897.366596,10,39.74008856,High,3/9/2022 09:47:59,894,0,1,One
0,T_0,88,145,2,56,33,3200,C_0,0,0,0,10,130.7657071,High,3/9/2022 09:47:59,902,0,1,One
1,T_0,37,54,-49,-35,33,3200,C_0,-1,70.71067812,207.1067812,10,61.54924827,High,3/9/2022 09:47:59,902,0,1,One
0,T_1,321,101,62,13,33,3200,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,902,0,1,One
1,T_1,299,147,40,59,33,3200,C_1,-1,0,-141.4213562,2260,58.20163677,High,3/9/2022 09:47:59,902,0,1,One
0,T_2,507,103,74,19,33,3200,C_2,270,10,-438.5164807,2710,70.43719931,High,3/9/2022 09:47:59,902,0,1,One
1,T_2,504,89,71,5,33,3200,C_2,63.43494882,22.36067977,-359.4883917,644.3494882,30.89934391,High,3/9/2022 09:47:59,903,0,1,One
0,T_3,84,241,-2,-5,33,3200,C_3,270,10,-41.42135624,2710,93.13603294,High,3/9/2022 09:47:59,903,0,1,One
1,T_3,109,268,23,22,33,3200,C_3,0,0,0,10,7,High,3/9/2022 09:47:59,903,0,1,One
0,T_4,252,299,-8,54,33,3200,C_4,180,50.99019514,209.9019514,1810,134.7623742,High,3/9/2022 09:47:59,903,0,1,One
1,T_4,196,257,-64,12,33,3200,C_4,0,0,0,10,62.58207995,High,3/9/2022 09:47:59,903,0,1,One
0,T_5,506,236,68,-7,33,3200,C_5,-1,0,0,0,10.1289902,NotFound,3/9/2022 09:47:59,903,0,1,One
1,T_5,522,257,84,14,33,3200,None,270,20,200,2710,41.74008856,High,3/9/2022 09:47:59,903,0,1,One
0,T_0,88,145,2,56,34,3300,C_0,-1,0,0,10,130.7657071,High,3/9/2022 09:47:59,910,0,1,One
1,T_0,42,50,-44,-39,34,3300,C_0,0,64.03124237,-66.79435744,10,67.95237251,High,3/9/2022 09:47:59,910,0,1,One
0,T_1,321,101,62,13,34,3300,C_1,-1,0,0,10,7,High,3/9/2022 09:47:59,911,0,1,One
1,T_1,297,148,38,60,34,3300,C_1,180,22.36067977,223.6067977,1810,60.43770475,High,3/9/2022 09:47:59,911,0,1,One
0,T_2,506,105,73,21,34,3300,C_2,-1,22.36067977,123.6067977,2710,72.67326729,High,3/9/2022 09:47:59,911,0,1,One
1,T_2,506,86,73,2,34,3300,C_2,-1,36.05551275,136.9483298,644.3494882,34.50489519,High,3/9/2022 09:47:59,911,0,1,One
0,T_3,86,245,0,-1,34,3300,C_3,-1,44.72135955,347.2135955,2710,97.60816889,High,3/9/2022 09:47:59,911,0,1,One
1,T_3,109,268,23,22,34,3300,C_3,-1,0,0,10,7,High,3/9/2022 09:47:59,911,0,1,One
0,T_4,249,298,-11,53,34,3300,C_4,-1,31.6227766,-193.6741853,1810,137.9246518,High,3/9/2022 09:47:59,911,0,1,One
1,T_4,196,257,-64,12,34,3300,C_4,-1,0,0,10,62.58207995,High,3/9/2022 09:47:59,911,0,1,One
0,T_5,506,237,68,-6,34,3300,C_5,270,10,100,2710,11.1289902,High,3/9/2022 09:47:59,911,0,1,One
1,T_5,522,257,84,14,34,3300,None,-1,0,-200,2710,41.74008856,High,3/9/2022 09:47:59,911,0,1,One
0,T_0,88,145,2,56,35,3400,C_0,0,0,0,10,130.7657071,High,3/9/2022 09:47:59,918,0,1,One
1,T_0,46,48,-40,-41,35,3400,C_0,-1,44.72135955,-193.0988282,10,72.42450847,High,3/9/2022 09:47:59,918,0,1,One
0,T_1,321,101,62,13,35,3400,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,918,0,1,One
1,T_1,295,150,36,62,35,3400,C_1,-1,28.28427125,59.23591472,1810,63.26613188,High,3/9/2022 09:47:59,918,0,1,One
0,T_2,505,111,72,27,35,3400,C_2,260.5376778,60.8276253,384.6694553,2615.376778,78.75602982,High,3/9/2022 09:47:59,918,0,1,One
1,T_2,506,85,73,1,35,3400,C_2,90,10,-260.5551275,910,35.50489519,High,3/9/2022 09:47:59,918,0,1,One
0,T_3,87,249,1,3,35,3400,C_3,284.0362435,41.23105626,-34.90303294,2850.362435,101.7312745,High,3/9/2022 09:47:59,918,0,1,One
1,T_3,109,268,23,22,35,3400,C_3,0,0,0,10,7,High,3/9/2022 09:47:59,918,0,1,One
0,T_4,243,297,-17,52,35,3400,C_4,180,60.8276253,292.048487,1810,144.0074143,High,3/9/2022 09:47:59,918,0,1,One
1,T_4,196,257,-64,12,35,3400,C_4,0,0,0,10,62.58207995,High,3/9/2022 09:47:59,918,0,1,One
0,T_5,507,236,69,-7,35,3400,C_5,-1,14.14213562,41.42135624,2710,12.54320377,High,3/9/2022 09:47:59,918,0,1,One
1,T_5,522,257,84,14,35,3400,None,0,0,0,10,41.74008856,High,3/9/2022 09:47:59,918,0,1,One
0,T_0,94,142,8,53,36,3500,C_0,-1,67.08203932,670.8203932,10,137.4739111,High,3/9/2022 09:47:59,929,0,1,One
1,T_0,50,46,-36,-43,36,3500,C_0,0,44.72135955,2.06057E-12,10,76.89664442,High,3/9/2022 09:47:59,929,0,1,One
0,T_1,321,101,62,13,36,3500,C_1,-1,0,0,10,7,High,3/9/2022 09:47:59,929,0,1,One
1,T_1,293,149,34,61,36,3500,C_1,180,22.36067977,-59.23591472,1810,65.50219985,High,3/9/2022 09:47:59,929,0,1,One
0,T_2,503,114,70,30,36,3500,C_2,-1,36.05551275,-247.7211255,2615.376778,82.3615811,High,3/9/2022 09:47:59,929,0,1,One
1,T_2,505,82,72,-2,36,3500,C_2,-1,31.6227766,216.227766,910,38.66717285,High,3/9/2022 09:47:59,929,0,1,One
0,T_3,88,249,2,3,36,3500,C_3,-1,10,-312.3105626,2850.362435,102.7312745,High,3/9/2022 09:47:59,929,0,1,One
1,T_3,109,268,23,22,36,3500,C_3,-1,0,0,10,7,High,3/9/2022 09:47:59,929,0,1,One
0,T_4,241,297,-19,52,36,3500,C_4,-1,20,-408.276253,1810,146.0074143,High,3/9/2022 09:47:59,929,0,1,One
1,T_4,194,256,-66,11,36,3500,C_4,-1,22.36067977,223.6067977,10,64.81814793,High,3/9/2022 09:47:59,929,0,1,One
0,T_5,506,236,68,-7,36,3500,C_5,180,10,-41.42135624,1810,13.54320377,High,3/9/2022 09:47:59,929,0,1,One
1,T_5,522,258,84,15,36,3500,None,-1,10,100,10,42.74008856,High,3/9/2022 09:47:59,929,0,1,One
0,T_0,112,148,26,59,37,3600,C_0,0,189.7366596,1226.546203,10,156.447577,High,3/9/2022 09:47:59,937,0,1,One
1,T_0,50,46,-36,-43,37,3600,C_0,-1,0,-447.2135955,10,76.89664442,High,3/9/2022 09:47:59,937,0,1,One
0,T_1,321,101,62,13,37,3600,C_1,0,0,0,10,7,High,3/9/2022 09:47:59,937,0,1,One
1,T_1,292,149,33,61,37,3600,C_1,-1,10,-123.6067977,1810,66.50219985,High,3/9/2022 09:47:59,937,0,1,One
0,T_2,502,118,69,34,37,3600,C_2,255.9637565,41.23105626,51.75543502,2569.637565,86.48468672,High,3/9/2022 09:47:59,937,0,1,One
1,T_2,506,81,73,-3,37,3600,C_2,45,14.14213562,-174.8064098,460,40.08138641,High,3/9/2022 09:47:59,937,0,1,One
0,T_3,88,249,2,3,37,3600,C_3,0,0,-100,10,102.7312745,High,3/9/2022 09:47:59,938,0,1,One
1,T_3,109,268,23,22,37,3600,C_3,0,0,0,10,7,High,3/9/2022 09:47:59,938,0,1,One
0,T_4,237,295,-23,50,37,3600,C_4,180,44.72135955,247.2135955,1810,150.4795503,High,3/9/2022 09:47:59,938,0,1,One
1,T_4,193,253,-67,8,37,3600,C_4,108.4349488,31.6227766,92.62096827,1094.349488,67.98042559,High,3/9/2022 09:47:59,938,0,1,One
0,T_5,506,236,68,-7,37,3600,C_5,-1,0,-100,1810,13.54320377,High,3/9/2022 09:47:59,938,0,1,One
1,T_5,502,255,64,12,37,3600,C_5,180,202.2374842,1922.374842,1810,62.96383698,High,3/9/2022 09:47:59,938,0,1,One
